Date,Heure,Consommation brute gaz (MW PCS 0°C) - GRTgaz,Statut - GRTgaz,Consommation brute gaz (MW PCS 0°C) - Teréga,Statut - Teréga,Consommation brute gaz totale (MW PCS 0°C),Consommation brute électricité (MW) - RTE,Statut - RTE,Consommation brute totale (MW)
2023-11-08,05:00,50620.0,Définitif,3456.0,Définitif,54076.0,48641,Consolidé,102717.0
2023-11-08,04:00,43610.0,Définitif,2838.0,Définitif,46448.0,46464,Consolidé,92912.0
2023-11-08,03:00,40914.0,Définitif,2612.0,Définitif,43526.0,47258,Consolidé,90784.0
2023-11-08,02:00,40201.0,Définitif,2566.0,Définitif,42767.0,49457,Consolidé,92224.0
2023-11-08,01:00,40231.0,Définitif,2543.0,Définitif,42774.0,50732,Consolidé,93506.0
2023-11-08,00:00,40316.0,Définitif,2539.0,Définitif,42855.0,53434,Consolidé,96289.0
2023-11-07,23:00,44023.0,Définitif,2652.0,Définitif,46675.0,54756,Consolidé,101431.0
2023-11-07,22:00,46651.0,Définitif,3016.0,Définitif,49667.0,54623,Consolidé,104290.0
2023-11-07,21:00,52187.0,Définitif,3338.0,Définitif,55525.0,55750,Consolidé,111275.0
2023-11-07,20:00,57020.0,Définitif,3611.0,Définitif,60631.0,59061,Consolidé,119692.0
2023-11-07,19:00,59648.0,Définitif,3758.0,Définitif,63406.0,62580,Consolidé,125986.0
2023-11-07,18:00,59873.0,Définitif,3760.0,Définitif,63633.0,60941,Consolidé,124574.0
2023-11-07,17:00,57707.0,Définitif,3509.0,Définitif,61216.0,55610,Consolidé,116826.0
2023-11-07,16:00,53823.0,Définitif,3127.0,Définitif,56950.0,53516,Consolidé,110466.0
2023-11-07,15:00,51408.0,Définitif,2909.0,Définitif,54317.0,54487,Consolidé,108804.0
2023-11-07,14:00,50516.0,Définitif,3058.0,Définitif,53574.0,55864,Consolidé,109438.0
2023-11-07,13:00,51064.0,Définitif,3132.0,Définitif,54196.0,57261,Consolidé,111457.0
2023-11-07,12:00,52942.0,Définitif,3379.0,Définitif,56321.0,58478,Consolidé,114799.0
2023-11-07,11:00,55501.0,Définitif,3702.0,Définitif,59203.0,58243,Consolidé,117446.0
2023-11-07,10:00,57903.0,Définitif,4044.0,Définitif,61947.0,58928,Consolidé,120875.0
2023-11-07,09:00,62121.0,Définitif,4296.0,Définitif,66417.0,59970,Consolidé,126387.0
2023-11-07,08:00,66175.0,Définitif,4748.0,Définitif,70923.0,59620,Consolidé,130543.0
2023-11-07,07:00,68331.0,Définitif,4959.0,Définitif,73290.0,58120,Consolidé,131410.0
2023-11-07,06:00,64460.0,Définitif,4698.0,Définitif,69158.0,52391,Consolidé,121549.0
2023-11-07,05:00,53380.0,Définitif,3468.0,Définitif,56848.0,46930,Consolidé,103778.0
2023-11-07,04:00,46374.0,Définitif,2846.0,Définitif,49220.0,44733,Consolidé,93953.0
2023-11-07,03:00,44002.0,Définitif,2603.0,Définitif,46605.0,45156,Consolidé,91761.0
2023-11-07,02:00,43121.0,Définitif,2514.0,Définitif,45635.0,47145,Consolidé,92780.0
2023-11-07,01:00,42674.0,Définitif,2521.0,Définitif,45195.0,48147,Consolidé,93342.0
2023-11-07,00:00,42517.0,Définitif,2505.0,Définitif,45022.0,50877,Consolidé,95899.0
2023-11-06,23:00,43590.0,Définitif,2617.0,Définitif,46207.0,53072,Consolidé,99279.0
2023-11-06,22:00,47244.0,Définitif,2980.0,Définitif,50224.0,52892,Consolidé,103116.0
2023-11-06,21:00,50983.0,Définitif,3273.0,Définitif,54256.0,54011,Consolidé,108267.0
2023-11-06,20:00,53858.0,Définitif,3567.0,Définitif,57425.0,57719,Consolidé,115144.0
2023-11-06,19:00,55037.0,Définitif,3704.0,Définitif,58741.0,61117,Consolidé,119858.0
2023-11-06,18:00,54858.0,Définitif,3699.0,Définitif,58557.0,59627,Consolidé,118184.0
2023-11-06,17:00,54349.0,Définitif,3451.0,Définitif,57800.0,54692,Consolidé,112492.0
2023-11-06,16:00,50880.0,Définitif,3127.0,Définitif,54007.0,53088,Consolidé,107095.0
2023-11-06,15:00,48295.0,Définitif,2916.0,Définitif,51211.0,54054,Consolidé,105265.0
2023-11-06,14:00,47456.0,Définitif,2991.0,Définitif,50447.0,55698,Consolidé,106145.0
2023-11-06,13:00,47797.0,Définitif,3051.0,Définitif,50848.0,57046,Consolidé,107894.0
2023-11-06,12:00,50412.0,Définitif,3215.0,Définitif,53627.0,58081,Consolidé,111708.0
2023-11-06,11:00,51526.0,Définitif,3414.0,Définitif,54940.0,57275,Consolidé,112215.0
2023-11-06,10:00,52611.0,Définitif,3618.0,Définitif,56229.0,57455,Consolidé,113684.0
2023-11-06,09:00,54292.0,Définitif,3856.0,Définitif,58148.0,57701,Consolidé,115849.0
2023-11-06,08:00,56858.0,Définitif,4044.0,Définitif,60902.0,56720,Consolidé,117622.0
2023-11-06,07:00,58808.0,Définitif,4146.0,Définitif,62954.0,55043,Consolidé,117997.0
2023-11-06,06:00,56839.0,Définitif,4005.0,Définitif,60844.0,49331,Consolidé,110175.0
2023-11-06,05:00,51347.0,Définitif,3000.0,Définitif,54347.0,43697,Consolidé,98044.0
2023-11-06,04:00,43823.0,Définitif,2454.0,Définitif,46277.0,41471,Consolidé,87748.0
2023-11-06,03:00,40629.0,Définitif,2232.0,Définitif,42861.0,42220,Consolidé,85081.0
2023-11-06,02:00,39215.0,Définitif,2145.0,Définitif,41360.0,44112,Consolidé,85472.0
2023-11-06,01:00,38653.0,Définitif,2192.0,Définitif,40845.0,45077,Consolidé,85922.0
2023-11-06,00:00,40635.0,Définitif,2158.0,Définitif,42793.0,47598,Consolidé,90391.0
2023-11-05,23:00,35101.0,Définitif,2164.0,Définitif,37265.0,48852,Consolidé,86117.0
2023-11-05,22:00,37418.0,Définitif,2430.0,Définitif,39848.0,48146,Consolidé,87994.0
2023-11-05,21:00,40388.0,Définitif,2705.0,Définitif,43093.0,48779,Consolidé,91872.0
2023-11-05,20:00,41846.0,Définitif,2839.0,Définitif,44685.0,50645,Consolidé,95330.0
2023-11-05,19:00,43104.0,Définitif,3012.0,Définitif,46116.0,53125,Consolidé,99241.0
2023-11-05,18:00,43365.0,Définitif,2991.0,Définitif,46356.0,51459,Consolidé,97815.0
2023-11-05,17:00,40727.0,Définitif,2680.0,Définitif,43407.0,46266,Consolidé,89673.0
2023-11-05,16:00,37304.0,Définitif,2385.0,Définitif,39689.0,44290,Consolidé,83979.0
2023-11-05,15:00,36064.0,Définitif,2279.0,Définitif,38343.0,45021,Consolidé,83364.0
2023-11-05,14:00,35923.0,Définitif,2324.0,Définitif,38247.0,46618,Consolidé,84865.0
2023-11-05,13:00,37265.0,Définitif,2455.0,Définitif,39720.0,49392,Consolidé,89112.0
2023-11-05,12:00,39242.0,Définitif,2615.0,Définitif,41857.0,51002,Consolidé,92859.0
2023-11-05,11:00,41271.0,Définitif,2706.0,Définitif,43977.0,48812,Consolidé,92789.0
2023-11-05,10:00,42619.0,Définitif,2776.0,Définitif,45395.0,47363,Consolidé,92758.0
2023-11-05,09:00,43235.0,Définitif,2953.0,Définitif,46188.0,45468,Consolidé,91656.0
2023-11-05,08:00,44226.0,Définitif,3149.0,Définitif,47375.0,42871,Consolidé,90246.0
2023-11-05,07:00,44364.0,Définitif,3117.0,Définitif,47481.0,41354,Consolidé,88835.0
2023-11-05,06:00,44093.0,Définitif,3126.0,Définitif,47219.0,40551,Consolidé,87770.0
2023-11-05,05:00,46227.0,Définitif,2474.0,Définitif,48701.0,39246,Consolidé,87947.0
2023-11-05,04:00,39477.0,Définitif,2173.0,Définitif,41650.0,38984,Consolidé,80634.0
2023-11-05,03:00,36874.0,Définitif,2083.0,Définitif,38957.0,40663,Consolidé,79620.0
2023-11-05,02:00,35666.0,Définitif,2074.0,Définitif,37740.0,43132,Consolidé,80872.0
2023-11-05,01:00,35213.0,Définitif,2073.0,Définitif,37286.0,44714,Consolidé,82000.0
2023-11-05,00:00,35185.0,Définitif,2149.0,Définitif,37334.0,47332,Consolidé,84666.0
2023-11-04,23:00,34735.0,Définitif,2226.0,Définitif,36961.0,49258,Consolidé,86219.0
2023-11-04,22:00,37245.0,Définitif,2436.0,Définitif,39681.0,48438,Consolidé,88119.0
2023-11-04,21:00,40320.0,Définitif,2652.0,Définitif,42972.0,48913,Consolidé,91885.0
2023-11-04,20:00,41701.0,Définitif,2812.0,Définitif,44513.0,51076,Consolidé,95589.0
2023-11-04,19:00,42940.0,Définitif,2982.0,Définitif,45922.0,54075,Consolidé,99997.0
2023-11-04,18:00,43718.0,Définitif,2967.0,Définitif,46685.0,53363,Consolidé,100048.0
2023-11-04,17:00,42173.0,Définitif,2814.0,Définitif,44987.0,49663,Consolidé,94650.0
2023-11-04,16:00,40341.0,Définitif,2680.0,Définitif,43021.0,48723,Consolidé,91744.0
2023-11-04,15:00,39519.0,Définitif,2627.0,Définitif,42146.0,49685,Consolidé,91831.0
2023-11-04,14:00,39359.0,Définitif,2676.0,Définitif,42035.0,50952,Consolidé,92987.0
2023-11-04,13:00,40977.0,Définitif,2782.0,Définitif,43759.0,53179,Consolidé,96938.0
2023-11-04,12:00,43499.0,Définitif,2936.0,Définitif,46435.0,54693,Consolidé,101128.0
2023-11-04,11:00,45272.0,Définitif,3128.0,Définitif,48400.0,52722,Consolidé,101122.0
2023-11-04,10:00,46764.0,Définitif,3268.0,Définitif,50032.0,51818,Consolidé,101850.0
2023-11-04,09:00,48053.0,Définitif,3436.0,Définitif,51489.0,50376,Consolidé,101865.0
2023-11-04,08:00,48598.0,Définitif,3558.0,Définitif,52156.0,47527,Consolidé,99683.0
2023-11-04,07:00,48357.0,Définitif,3457.0,Définitif,51814.0,45533,Consolidé,97347.0
2023-11-04,06:00,47326.0,Définitif,3456.0,Définitif,50782.0,43942,Consolidé,94724.0
2023-11-04,05:00,38354.0,Définitif,2730.0,Définitif,41084.0,42305,Consolidé,83389.0
2023-11-04,04:00,35011.0,Définitif,2409.0,Définitif,37420.0,42038,Consolidé,79458.0
2023-11-04,03:00,33896.0,Définitif,2293.0,Définitif,36189.0,43115,Consolidé,79304.0
2023-11-04,02:00,33331.0,Définitif,2309.0,Définitif,35640.0,45316,Consolidé,80956.0
2023-11-04,01:00,33427.0,Définitif,2342.0,Définitif,35769.0,46946,Consolidé,82715.0
2023-11-04,00:00,33864.0,Définitif,2357.0,Définitif,36221.0,49910,Consolidé,86131.0
2023-11-03,23:00,37859.0,Définitif,2414.0,Définitif,40273.0,52099,Consolidé,92372.0
2023-11-03,22:00,40806.0,Définitif,2786.0,Définitif,43592.0,51677,Consolidé,95269.0
2023-11-03,21:00,45654.0,Définitif,3132.0,Définitif,48786.0,52516,Consolidé,101302.0
2023-11-03,20:00,49810.0,Définitif,3394.0,Définitif,53204.0,55096,Consolidé,108300.0
2023-11-03,19:00,51556.0,Définitif,3544.0,Définitif,55100.0,58120,Consolidé,113220.0
2023-11-03,18:00,52239.0,Définitif,3705.0,Définitif,55944.0,57670,Consolidé,113614.0
2023-11-03,17:00,50802.0,Définitif,3563.0,Définitif,54365.0,53656,Consolidé,108021.0
2023-11-03,16:00,47689.0,Définitif,3430.0,Définitif,51119.0,52698,Consolidé,103817.0
2023-11-03,15:00,45851.0,Définitif,3226.0,Définitif,49077.0,53660,Consolidé,102737.0
2023-11-03,14:00,45717.0,Définitif,3386.0,Définitif,49103.0,55286,Consolidé,104389.0
2023-11-03,13:00,46193.0,Définitif,3536.0,Définitif,49729.0,56743,Consolidé,106472.0
2023-11-03,12:00,47038.0,Définitif,3749.0,Définitif,50787.0,57835,Consolidé,108622.0
2023-11-03,11:00,49152.0,Définitif,3867.0,Définitif,53019.0,57020,Consolidé,110039.0
2023-11-03,10:00,50989.0,Définitif,3805.0,Définitif,54794.0,56915,Consolidé,111709.0
2023-11-03,09:00,53074.0,Définitif,3951.0,Définitif,57025.0,56766,Consolidé,113791.0
2023-11-03,08:00,55154.0,Définitif,3886.0,Définitif,59040.0,55266,Consolidé,114306.0
2023-11-03,07:00,55556.0,Définitif,3782.0,Définitif,59338.0,52499,Consolidé,111837.0
2023-11-03,06:00,54423.0,Définitif,3701.0,Définitif,58124.0,48685,Consolidé,106809.0
2023-11-03,05:00,41566.0,Définitif,2877.0,Définitif,44443.0,44629,Consolidé,89072.0
2023-11-03,04:00,37986.0,Définitif,2434.0,Définitif,40420.0,42692,Consolidé,83112.0
2023-11-03,03:00,36914.0,Définitif,2279.0,Définitif,39193.0,43374,Consolidé,82567.0
2023-11-03,02:00,36597.0,Définitif,2252.0,Définitif,38849.0,45243,Consolidé,84092.0
2023-11-03,01:00,36646.0,Définitif,2239.0,Définitif,38885.0,46408,Consolidé,85293.0
2023-11-03,00:00,36844.0,Définitif,2273.0,Définitif,39117.0,48760,Consolidé,87877.0
2023-11-02,23:00,36772.0,Définitif,2338.0,Définitif,39110.0,50816,Consolidé,89926.0
2023-11-02,22:00,39108.0,Définitif,2656.0,Définitif,41764.0,50510,Consolidé,92274.0
2023-11-02,21:00,42411.0,Définitif,2938.0,Définitif,45349.0,51142,Consolidé,96491.0
2023-11-02,20:00,44370.0,Définitif,3171.0,Définitif,47541.0,54255,Consolidé,101796.0
2023-11-02,19:00,45719.0,Définitif,3275.0,Définitif,48994.0,57546,Consolidé,106540.0
2023-11-02,18:00,46012.0,Définitif,3342.0,Définitif,49354.0,56452,Consolidé,105806.0
2023-11-02,17:00,44693.0,Définitif,3137.0,Définitif,47830.0,52659,Consolidé,100489.0
2023-11-02,16:00,42573.0,Définitif,2975.0,Définitif,45548.0,51903,Consolidé,97451.0
2023-11-02,15:00,40885.0,Définitif,2777.0,Définitif,43662.0,52490,Consolidé,96152.0
2023-11-02,14:00,40528.0,Définitif,2705.0,Définitif,43233.0,53789,Consolidé,97022.0
2023-11-02,13:00,41274.0,Définitif,2688.0,Définitif,43962.0,54950,Consolidé,98912.0
2023-11-02,12:00,42603.0,Définitif,2786.0,Définitif,45389.0,55827,Consolidé,101216.0
2023-11-02,11:00,44029.0,Définitif,2809.0,Définitif,46838.0,54611,Consolidé,101449.0
2023-11-02,10:00,44127.0,Définitif,2876.0,Définitif,47003.0,53788,Consolidé,100791.0
2023-11-02,09:00,44447.0,Définitif,2883.0,Définitif,47330.0,52462,Consolidé,99792.0
2023-11-02,08:00,45181.0,Définitif,2812.0,Définitif,47993.0,50147,Consolidé,98140.0
2023-11-02,07:00,45620.0,Définitif,2726.0,Définitif,48346.0,47126,Consolidé,95472.0
2023-11-02,06:00,45369.0,Définitif,2625.0,Définitif,47994.0,43617,Consolidé,91611.0
2023-11-02,05:00,45882.0,Définitif,2045.0,Définitif,47927.0,39757,Consolidé,87684.0
2023-11-02,04:00,40083.0,Définitif,1647.0,Définitif,41730.0,37777,Consolidé,79507.0
2023-11-02,03:00,37791.0,Définitif,1494.0,Définitif,39285.0,38753,Consolidé,78038.0
2023-11-02,02:00,36892.0,Définitif,1443.0,Définitif,38335.0,40950,Consolidé,79285.0
2023-11-02,01:00,36567.0,Définitif,1466.0,Définitif,38033.0,42310,Consolidé,80343.0
2023-11-02,00:00,36528.0,Définitif,1503.0,Définitif,38031.0,44981,Consolidé,83012.0
2023-11-01,23:00,30976.0,Définitif,1582.0,Définitif,32558.0,46810,Consolidé,79368.0
2023-11-01,22:00,32989.0,Définitif,1750.0,Définitif,34739.0,46293,Consolidé,81032.0
2023-11-01,21:00,35601.0,Définitif,1940.0,Définitif,37541.0,46671,Consolidé,84212.0
2023-11-01,20:00,37390.0,Définitif,2097.0,Définitif,39487.0,48957,Consolidé,88444.0
2023-11-01,19:00,38545.0,Définitif,2211.0,Définitif,40756.0,51287,Consolidé,92043.0
2023-11-01,18:00,39082.0,Définitif,2232.0,Définitif,41314.0,49995,Consolidé,91309.0
2023-11-01,17:00,37089.0,Définitif,1996.0,Définitif,39085.0,44993,Consolidé,84078.0
2023-11-01,16:00,34456.0,Définitif,1799.0,Définitif,36255.0,43840,Consolidé,80095.0
2023-11-01,15:00,33479.0,Définitif,1749.0,Définitif,35228.0,44577,Consolidé,79805.0
2023-11-01,14:00,33714.0,Définitif,1799.0,Définitif,35513.0,46157,Consolidé,81670.0
2023-11-01,13:00,35042.0,Définitif,1993.0,Définitif,37035.0,48766,Consolidé,85801.0
2023-11-01,12:00,36555.0,Définitif,2126.0,Définitif,38681.0,50168,Consolidé,88849.0
2023-11-01,11:00,37755.0,Définitif,2259.0,Définitif,40014.0,47486,Consolidé,87500.0
2023-11-01,10:00,38876.0,Définitif,2386.0,Définitif,41262.0,46332,Consolidé,87594.0
2023-11-01,09:00,39317.0,Définitif,2483.0,Définitif,41800.0,44985,Consolidé,86785.0
2023-11-01,08:00,39439.0,Définitif,2457.0,Définitif,41896.0,42575,Consolidé,84471.0
2023-11-01,07:00,40036.0,Définitif,2412.0,Définitif,42448.0,41199,Consolidé,83647.0
2023-11-01,06:00,41259.0,Définitif,2491.0,Définitif,43750.0,39949,Consolidé,83699.0
2023-11-01,05:00,38469.0,Définitif,2064.0,Définitif,40533.0,38242,Consolidé,78775.0
2023-11-01,04:00,33250.0,Définitif,1772.0,Définitif,35022.0,38145,Consolidé,73167.0
2023-11-01,03:00,31515.0,Définitif,1677.0,Définitif,33192.0,39536,Consolidé,72728.0
2023-11-01,02:00,31121.0,Définitif,1630.0,Définitif,32751.0,41937,Consolidé,74688.0
2023-11-01,01:00,30952.0,Définitif,1628.0,Définitif,32580.0,43252,Consolidé,75832.0
2023-11-01,00:00,30853.0,Définitif,1583.0,Définitif,32436.0,45929,Consolidé,78365.0
2023-10-31,23:00,32924.0,Définitif,1615.0,Définitif,34539.0,47588,Consolidé,82127.0
2023-10-31,22:00,34361.0,Définitif,1778.0,Définitif,36139.0,47015,Consolidé,83154.0
2023-10-31,21:00,37524.0,Définitif,1953.0,Définitif,39477.0,47511,Consolidé,86988.0
2023-10-31,20:00,40307.0,Définitif,2119.0,Définitif,42426.0,50374,Consolidé,92800.0
2023-10-31,19:00,41495.0,Définitif,2157.0,Définitif,43652.0,53092,Consolidé,96744.0
2023-10-31,18:00,42879.0,Définitif,2133.0,Définitif,45012.0,52662,Consolidé,97674.0
2023-10-31,17:00,41950.0,Définitif,1907.0,Définitif,43857.0,49114,Consolidé,92971.0
2023-10-31,16:00,40162.0,Définitif,1775.0,Définitif,41937.0,48941,Consolidé,90878.0
2023-10-31,15:00,38015.0,Définitif,1711.0,Définitif,39726.0,50189,Consolidé,89915.0
2023-10-31,14:00,36983.0,Définitif,1849.0,Définitif,38832.0,51859,Consolidé,90691.0
2023-10-31,13:00,37168.0,Définitif,1941.0,Définitif,39109.0,53345,Consolidé,92454.0
2023-10-31,12:00,38817.0,Définitif,2047.0,Définitif,40864.0,54479,Consolidé,95343.0
2023-10-31,11:00,41134.0,Définitif,2194.0,Définitif,43328.0,53801,Consolidé,97129.0
2023-10-31,10:00,41903.0,Définitif,2320.0,Définitif,44223.0,53479,Consolidé,97702.0
2023-10-31,09:00,43193.0,Définitif,2549.0,Définitif,45742.0,53261,Consolidé,99003.0
2023-10-31,08:00,45144.0,Définitif,2766.0,Définitif,47910.0,52151,Consolidé,100061.0
2023-10-31,07:00,46508.0,Définitif,2754.0,Définitif,49262.0,49456,Consolidé,98718.0
2023-10-31,06:00,45497.0,Définitif,2593.0,Définitif,48090.0,45481,Consolidé,93571.0
2023-10-31,05:00,35585.0,Définitif,1963.0,Définitif,37548.0,41491,Consolidé,79039.0
2023-10-31,04:00,31794.0,Définitif,1615.0,Définitif,33409.0,39346,Consolidé,72755.0
2023-10-31,03:00,30649.0,Définitif,1525.0,Définitif,32174.0,40059,Consolidé,72233.0
2023-10-31,02:00,30523.0,Définitif,1527.0,Définitif,32050.0,42097,Consolidé,74147.0
2023-10-31,01:00,30866.0,Définitif,1575.0,Définitif,32441.0,43320,Consolidé,75761.0
2023-10-31,00:00,31884.0,Définitif,1570.0,Définitif,33454.0,45854,Consolidé,79308.0
2023-10-30,23:00,33627.0,Définitif,1626.0,Définitif,35253.0,47868,Consolidé,83121.0
2023-10-30,22:00,35448.0,Définitif,1871.0,Définitif,37319.0,47565,Consolidé,84884.0
2023-10-30,21:00,38971.0,Définitif,2019.0,Définitif,40990.0,48335,Consolidé,89325.0
2023-10-30,20:00,41787.0,Définitif,2161.0,Définitif,43948.0,51666,Consolidé,95614.0
2023-10-30,19:00,42735.0,Définitif,2342.0,Définitif,45077.0,55252,Consolidé,100329.0
2023-10-30,18:00,43567.0,Définitif,2254.0,Définitif,45821.0,54417,Consolidé,100238.0
2023-10-30,17:00,41457.0,Définitif,2040.0,Définitif,43497.0,50349,Consolidé,93846.0
2023-10-30,16:00,39706.0,Définitif,1973.0,Définitif,41679.0,50140,Consolidé,91819.0
2023-10-30,15:00,38884.0,Définitif,1908.0,Définitif,40792.0,51178,Consolidé,91970.0
2023-10-30,14:00,37830.0,Définitif,1997.0,Définitif,39827.0,52670,Consolidé,92497.0
2023-10-30,13:00,37487.0,Définitif,2099.0,Définitif,39586.0,53976,Consolidé,93562.0
2023-10-30,12:00,38571.0,Définitif,2165.0,Définitif,40736.0,54962,Consolidé,95698.0
2023-10-30,11:00,39484.0,Définitif,2276.0,Définitif,41760.0,53718,Consolidé,95478.0
2023-10-30,10:00,40046.0,Définitif,2263.0,Définitif,42309.0,53124,Consolidé,95433.0
2023-10-30,09:00,39566.0,Définitif,2329.0,Définitif,41895.0,52162,Consolidé,94057.0
2023-10-30,08:00,40476.0,Définitif,2273.0,Définitif,42749.0,50212,Consolidé,92961.0
2023-10-30,07:00,40784.0,Définitif,2119.0,Définitif,42903.0,46985,Consolidé,89888.0
2023-10-30,06:00,40004.0,Définitif,1985.0,Définitif,41989.0,42963,Consolidé,84952.0
2023-10-30,05:00,38537.0,Définitif,1552.0,Définitif,40089.0,38802,Consolidé,78891.0
2023-10-30,04:00,33353.0,Définitif,1299.0,Définitif,34652.0,36474,Consolidé,71126.0
2023-10-30,03:00,31693.0,Définitif,1190.0,Définitif,32883.0,37044,Consolidé,69927.0
2023-10-30,02:00,31371.0,Définitif,1147.0,Définitif,32518.0,39054,Consolidé,71572.0
2023-10-30,01:00,32579.0,Définitif,1155.0,Définitif,33734.0,40147,Consolidé,73881.0
2023-10-30,00:00,33168.0,Définitif,1172.0,Définitif,34340.0,42821,Consolidé,77161.0
2023-10-29,23:00,25776.0,Définitif,1171.0,Définitif,26947.0,44301,Consolidé,71248.0
2023-10-29,22:00,27717.0,Définitif,1303.0,Définitif,29020.0,43599,Consolidé,72619.0
2023-10-29,21:00,29487.0,Définitif,1431.0,Définitif,30918.0,44072,Consolidé,74990.0
2023-10-29,20:00,30791.0,Définitif,1545.0,Définitif,32336.0,45811,Consolidé,78147.0
2023-10-29,19:00,31593.0,Définitif,1646.0,Définitif,33239.0,47757,Consolidé,80996.0
2023-10-29,18:00,31534.0,Définitif,1614.0,Définitif,33148.0,46526,Consolidé,79674.0
2023-10-29,17:00,29286.0,Définitif,1432.0,Définitif,30718.0,41901,Consolidé,72619.0
2023-10-29,16:00,26996.0,Définitif,1295.0,Définitif,28291.0,40766,Consolidé,69057.0
2023-10-29,15:00,26439.0,Définitif,1239.0,Définitif,27678.0,41906,Consolidé,69584.0
2023-10-29,14:00,26567.0,Définitif,1283.0,Définitif,27850.0,43196,Consolidé,71046.0
2023-10-29,13:00,28069.0,Définitif,1422.0,Définitif,29491.0,45365,Consolidé,74856.0
2023-10-29,12:00,29773.0,Définitif,1540.0,Définitif,31313.0,47263,Consolidé,78576.0
2023-10-29,11:00,31492.0,Définitif,1599.0,Définitif,33091.0,45261,Consolidé,78352.0
2023-10-29,10:00,32163.0,Définitif,1613.0,Définitif,33776.0,43782,Consolidé,77558.0
2023-10-29,09:00,32430.0,Définitif,1651.0,Définitif,34081.0,42342,Consolidé,76423.0
2023-10-29,08:00,32830.0,Définitif,1606.0,Définitif,34436.0,39907,Consolidé,74343.0
2023-10-29,07:00,32910.0,Définitif,1530.0,Définitif,34440.0,37879,Consolidé,72319.0
2023-10-29,06:00,32787.0,Définitif,1492.0,Définitif,34279.0,36685,Consolidé,70964.0
2023-10-29,05:00,33414.0,Définitif,1445.0,Définitif,34859.0,35259,Consolidé,70118.0
2023-10-29,04:00,29087.0,Définitif,1158.0,Définitif,30245.0,34910,Consolidé,65155.0
2023-10-29,03:00,27059.0,Définitif,1140.0,Définitif,28199.0,35334,Consolidé,63533.0
2023-10-29,02:00,26074.0,Définitif,1106.0,Définitif,27180.0,39182,Consolidé,66362.0
2023-10-29,01:00,26055.0,Définitif,1150.0,Définitif,27205.0,40857,Consolidé,68062.0
2023-10-29,00:00,25982.0,Définitif,1161.0,Définitif,27143.0,43641,Consolidé,70784.0
2023-10-28,23:00,26149.0,Définitif,1242.0,Définitif,27391.0,45304,Consolidé,72695.0
2023-10-28,22:00,27854.0,Définitif,1332.0,Définitif,29186.0,44591,Consolidé,73777.0
2023-10-28,21:00,30155.0,Définitif,1449.0,Définitif,31604.0,44973,Consolidé,76577.0
2023-10-28,20:00,31847.0,Définitif,1580.0,Définitif,33427.0,47124,Consolidé,80551.0
2023-10-28,19:00,32875.0,Définitif,1717.0,Définitif,34592.0,49074,Consolidé,83666.0
2023-10-28,18:00,32885.0,Définitif,1531.0,Définitif,34416.0,45678,Consolidé,80094.0
2023-10-28,17:00,31819.0,Définitif,1324.0,Définitif,33143.0,43281,Consolidé,76424.0
2023-10-28,16:00,31003.0,Définitif,1249.0,Définitif,32252.0,43539,Consolidé,75791.0
2023-10-28,15:00,30268.0,Définitif,1299.0,Définitif,31567.0,44615,Consolidé,76182.0
2023-10-28,14:00,30544.0,Définitif,1413.0,Définitif,31957.0,46257,Consolidé,78214.0
2023-10-28,13:00,31795.0,Définitif,1584.0,Définitif,33379.0,48743,Consolidé,82122.0
2023-10-28,12:00,33309.0,Définitif,1730.0,Définitif,35039.0,49592,Consolidé,84631.0
2023-10-28,11:00,34882.0,Définitif,1911.0,Définitif,36793.0,47979,Consolidé,84772.0
2023-10-28,10:00,36113.0,Définitif,2102.0,Définitif,38215.0,47117,Consolidé,85332.0
2023-10-28,09:00,37032.0,Définitif,2222.0,Définitif,39254.0,45839,Consolidé,85093.0
2023-10-28,08:00,37355.0,Définitif,2201.0,Définitif,39556.0,43409,Consolidé,82965.0
2023-10-28,07:00,37307.0,Définitif,2146.0,Définitif,39453.0,41625,Consolidé,81078.0
2023-10-28,06:00,36571.0,Définitif,2012.0,Définitif,38583.0,39420,Consolidé,78003.0
2023-10-28,05:00,27581.0,Définitif,1610.0,Définitif,29191.0,37826,Consolidé,67017.0
2023-10-28,04:00,26336.0,Définitif,1490.0,Définitif,27826.0,37495,Consolidé,65321.0
2023-10-28,03:00,25514.0,Définitif,1447.0,Définitif,26961.0,38954,Consolidé,65915.0
2023-10-28,02:00,36978.0,Définitif,1458.0,Définitif,38436.0,41161,Consolidé,79597.0
2023-10-28,01:00,28591.0,Définitif,1458.0,Définitif,30049.0,42746,Consolidé,72795.0
2023-10-28,00:00,25886.0,Définitif,1475.0,Définitif,27361.0,45705,Consolidé,73066.0
2023-10-27,23:00,30070.0,Définitif,1589.0,Définitif,31659.0,47658,Consolidé,79317.0
2023-10-27,22:00,32334.0,Définitif,1753.0,Définitif,34087.0,47531,Consolidé,81618.0
2023-10-27,21:00,35369.0,Définitif,1946.0,Définitif,37315.0,48306,Consolidé,85621.0
2023-10-27,20:00,37045.0,Définitif,2112.0,Définitif,39157.0,50996,Consolidé,90153.0
2023-10-27,19:00,38044.0,Définitif,2188.0,Définitif,40232.0,53530,Consolidé,93762.0
2023-10-27,18:00,37806.0,Définitif,2054.0,Définitif,39860.0,49832,Consolidé,89692.0
2023-10-27,17:00,35701.0,Définitif,1849.0,Définitif,37550.0,48038,Consolidé,85588.0
